"REF_DATE","GEO","DGUID","Toronto Stock Exchange Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1999-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","81.36","","","","2"
"1999-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","96.13","","","","2"
"2000-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","103.20","","","","2"
"2000-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","114.22","","","","2"
"2000-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","120.87","","","","2"
"2000-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","111.85","","","","2"
"2000-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","96.50","","","","2"
"2000-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","98.42","","","","2"
"2000-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","100.64","","","","2"
"2000-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","99.57","","","","2"
"2000-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","100.00","","","","2"
"2000-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","103.31","","","","2"
"2000-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","98.63","","","","2"
"2000-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","102.72","","","","2"
"2001-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","106.52","","","","2"
"2001-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","92.38","","","","2"
"2001-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","79.31","","","","2"
"2001-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","74.45","","","","2"
"2001-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","74.08","","","","2"
"2001-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","72.93","","","","2"
"2001-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","67.42","","","","2"
"2001-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","61.05","","","","2"
"2001-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","50.93","","","","2"
"2001-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","53.51","","","","2"
"2001-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","56.08","","","","2"
"2001-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","55.18","","","","2"
"2002-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","53.21","","","","2"
"2002-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","49.25","","","","2"
"2002-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","45.16","","","","2"
"2002-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","46.06","","","","2"
"2002-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","45.80","","","","2"
"2002-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","39.94","","","","2"
"2002-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","37.08","","","","2"
"2002-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","41.79","","","","2"
"2002-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","43.88","","","","2"
"2002-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","43.11","","","","2"
"2002-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","47.55","","","","2"
"2002-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","48.49","","","","2"
"2003-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","49.71","","","","2"
"2003-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","49.07","","","","2"
"2003-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","48.85","","","","2"
"2003-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","53.19","","","","2"
"2003-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","55.40","","","","2"
"2003-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","58.22","","","","2"
"2003-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","60.29","","","","2"
"2003-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","60.48","","","","2"
"2003-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","57.92","","","","2"
"2003-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","60.99","","","","2"
"2003-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","61.36","","","","2"
"2003-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","63.24","","","","2"
"2004-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","68.52","","","","2"
"2004-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","68.38","","","","2"
"2004-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","63.78","","","","2"
"2004-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","61.49","","","","2"
"2004-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","60.73","","","","2"
"2004-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","59.15","","","","2"
"2004-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","62.16","","","","2"
"2004-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","61.32","","","","2"
"2004-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","60.96","","","","2"
"2004-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","64.93","","","","2"
"2004-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","69.13","","","","2"
"2004-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","71.80","","","","2"
"2005-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","75.05","","","","2"
"2005-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","76.49","","","","2"
"2005-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","77.62","","","","2"
"2005-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","77.99","","","","2"
"2005-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","78.44","","","","2"
"2005-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","79.02","","","","2"
"2005-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","79.15","","","","2"
"2005-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","81.96","","","","2"
"2005-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","84.55","","","","2"
"2005-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","78.31","","","","2"
"2005-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","76.48","","","","2"
"2005-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","79.93","","","","2"
"2006-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","78.39","","","","2"
"2006-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","75.57","","","","2"
"2006-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","78.78","","","","2"
"2006-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","80.42","","","","2"
"2006-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","78.56","","","","2"
"2006-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","77.61","","","","2"
"2006-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","80.97","","","","2"
"2006-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","87.56","","","","2"
"2006-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","94.93","","","","2"
"2006-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","98.43","","","","2"
"2006-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","90.50","","","","2"
"2006-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","91.98","","","","2"
"2007-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","95.11","","","","2"
"2007-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","95.84","","","","2"
"2007-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","98.43","","","","2"
"2007-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","107.40","","","","2"
"2007-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","111.98","","","","2"
"2007-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","112.18","","","","2"
"2007-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","112.04","","","","2"
"2007-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","111.12","","","","2"
"2007-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","109.80","","","","2"
"2007-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","111.82","","","","2"
"2007-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","99.55","","","","2"
"2007-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","103.60","","","","2"
"2008-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","92.24","","","","2"
"2008-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","93.98","","","","2"
"2008-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","92.03","","","","2"
"2008-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","99.46","","","","2"
"2008-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","98.76","","","","2"
"2008-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","93.24","","","","2"
"2008-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","89.16","","","","2"
"2008-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","95.57","","","","2"
"2008-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","86.85","","","","2"
"2008-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","88.58","","","","2"
"2008-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","80.56","","","","2"
"2008-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","79.03","","","","2"
"2009-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","76.97","","","","2"
"2009-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","74.15","","","","2"
"2009-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","72.80","","","","2"
"2009-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","70.44","","","","2"
"2009-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","74.31","","","","2"
"2009-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","71.85","","","","2"
"2009-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","72.76","","","","2"
"2009-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","75.88","","","","2"
"2009-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","76.51","","","","2"
"2009-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","75.91","","","","2"
"2009-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","77.62","","","","2"
"2009-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","79.71","","","","2"
"2010-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","77.67","","","","2"
"2010-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","79.70","","","","2"
"2010-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","82.11","","","","2"
"2010-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","83.44","","","","2"
"2010-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","83.50","","","","2"
"2010-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","83.08","","","","2"
"2010-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","84.54","","","","2"
"2010-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","88.17","","","","2"
"2010-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","90.37","","","","2"
"2010-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","91.22","","","","2"
"2010-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","90.96","","","","2"
"2010-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","89.36","","","","2"
"2011-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","93.52","","","","2"
"2011-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","92.12","","","","2"
"2011-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","92.64","","","","2"
"2011-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","93.38","","","","2"
"2011-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","100.27","","","","2"
"2011-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","99.70","","","","2"
"2011-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","96.42","","","","2"
"2011-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","100.15","","","","2"
"2011-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","97.65","","","","2"
"2011-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","99.27","","","","2"
"2011-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","100.38","","","","2"
"2011-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","104.63","","","","2"
"2012-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","102.98","","","","2"
"2012-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","102.90","","","","2"
"2012-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","104.23","","","","2"
"2012-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","102.24","","","","2"
"2012-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","102.23","","","","2"
"2012-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","103.60","","","","2"
"2012-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","106.33","","","","2"
"2012-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","107.89","","","","2"
"2012-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","108.04","","","","2"
"2012-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","112.03","","","","2"
"2012-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","111.10","","","","2"
"2012-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","111.54","","","","2"
"2013-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","114.39","","","","2"
"2013-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","119.09","","","","2"
"2013-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","121.63","","","","2"
"2013-04","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","121.00","","","","2"
"2013-05","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","120.65","","","","2"
"2013-06","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","110.20","","","","2"
"2013-07","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","109.39","","","","2"
"2013-08","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","110.15","","","","2"
"2013-09","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","113.10","","","","2"
"2013-10","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","117.18","","","","2"
"2013-11","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","119.41","","","","2"
"2013-12","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","118.45","","","","2"
"2014-01","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","119.37","","","","2"
"2014-02","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","119.14","","","","2"
"2014-03","Canada","2016A000011124","Standard and Poor's/Toronto Stock Exchange Canadian Telecommunication Service Index","Index","160","units","0","v19457788","1.24","121.08","","","","2"
