No.,REF_DATE,GEO,DGUID,Assets and liabilities,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
230,1965-02-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,16714,,,t,0
231,1965-03-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,16892,,,t,0
232,1965-04-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,17162,,,t,0
233,1965-05-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,17347,,,t,0
234,1965-06-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,17465,,,t,0
235,1965-07-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,17915,,,t,0
236,1965-08-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,18146,,,t,0
237,1965-09-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,18025,,,t,0
238,1965-10-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,18217,,,t,0
239,1965-11-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,18338,,,t,0
240,1965-12-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,18829,,,t,0
241,1966-01-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,18803,,,t,0
242,1966-02-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,18668,,,t,0
243,1966-03-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,18809,,,t,0
244,1966-04-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,19015,,,t,0
245,1966-05-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,19011,,,t,0
246,1966-06-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,19040,,,t,0
247,1966-07-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,19357,,,t,0
248,1966-08-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,19445,,,t,0
249,1966-09-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,19485,,,t,0
250,1966-10-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,19763,,,t,0
251,1966-11-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,19985,,,t,0
252,1966-12-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,20054,,,t,0
253,1967-01-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,20148,,,t,0
254,1967-02-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,20496,,,t,0
255,1967-03-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,20733,,,t,0
256,1967-04-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,21032,,,t,0
257,1967-05-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,21167,,,t,0
258,1967-06-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,21213,,,t,0
259,1967-07-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,21564,,,t,0
260,1967-08-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,21923,,,t,0
261,1967-09-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,22335,,,t,0
262,1967-10-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,22515,,,t,0
263,1967-11-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,22868,,,t,0
264,1967-12-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,22943,,,t,0
265,1968-01-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,22882,,,t,0
266,1968-02-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,23047,,,t,0
267,1968-03-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,23280,,,t,0
268,1968-04-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,23658,,,t,0
269,1968-05-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,23642,,,t,0
270,1968-06-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,23977,,,t,0
271,1968-07-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,24678,,,t,0
272,1968-08-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,25132,,,t,0
273,1968-09-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,25340,,,t,0
274,1968-10-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,25548,,,t,0
275,1968-11-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,25997,,,t,0
276,1968-12-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,26211,,,t,0
277,1969-01-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,26238,,,t,0
278,1969-02-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,26412,,,t,0
279,1969-03-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,26711,,,t,0
280,1969-04-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,26920,,,t,0
281,1969-05-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,26826,,,t,0
282,1969-06-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,26985,,,t,0
283,1969-07-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,26996,,,t,0
284,1969-08-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,27014,,,t,0
285,1969-09-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,26954,,,t,0
286,1969-10-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,27139,,,t,0
287,1969-11-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,27437,,,t,0
288,1969-12-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,27581,,,t,0
289,1970-01-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,27454,,,t,0
290,1970-02-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,27230,,,t,0
291,1970-03-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,27194,,,t,0
292,1970-04-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,27453,,,t,0
293,1970-05-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,27503,,,t,0
294,1970-06-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,27826,,,t,0
295,1970-07-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,28288,,,t,0
296,1970-08-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,28526,,,t,0
297,1970-09-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,28528,,,t,0
298,1970-10-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,28986,,,t,0
299,1970-11-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,29728,,,t,0
300,1970-12-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,30158,,,t,0
301,1971-01-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,30330,,,t,0
302,1971-02-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,30382,,,t,0
303,1971-03-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,30874,,,t,0
304,1971-04-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,31423,,,t,0
305,1971-05-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,32023,,,t,0
306,1971-06-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,32585,,,t,0
307,1971-07-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,33127,,,t,0
308,1971-08-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,33572,,,t,0
309,1971-09-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,34060,,,t,0
310,1971-10-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,34465,,,t,0
311,1971-11-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,35325,,,t,0
312,1971-12-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,35895,,,t,0
313,1972-01-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,36426,,,t,0
314,1972-02-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,36505,,,t,0
315,1972-03-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,37117,,,t,0
316,1972-04-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,37912,,,t,0
317,1972-05-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,38558,,,t,0
318,1972-06-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,38778,,,t,0
319,1972-07-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,38971,,,t,0
320,1972-08-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,39248,,,t,0
321,1972-09-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,39357,,,t,0
322,1972-10-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,39979,,,t,0
323,1972-11-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,40571,,,t,0
324,1972-12-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,41378,,,t,0
325,1973-01-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,41751,,,t,0
326,1973-02-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,42157,,,t,0
327,1973-03-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,42651,,,t,0
328,1973-04-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,43331,,,t,0
329,1973-05-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,43914,,,t,0
330,1973-06-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,44394,,,t,0
331,1973-07-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,44986,,,t,0
332,1973-08-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,45380,,,t,0
333,1973-09-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,45693,,,t,0
334,1973-10-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,46340,,,t,0
335,1973-11-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,46997,,,t,0
336,1973-12-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,48309,,,t,0
337,1974-01-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,48679,,,t,0
338,1974-02-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,49090,,,t,0
339,1974-03-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,49634,,,t,0
340,1974-04-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,50551,,,t,0
341,1974-05-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,50682,,,t,0
342,1974-06-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,51121,,,t,0
343,1974-07-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,52467,,,t,0
344,1974-08-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,53340,,,t,0
345,1974-09-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,53978,,,t,0
346,1974-10-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,55174,,,t,0
347,1974-11-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,57331,,,t,0
348,1974-12-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,58547,,,t,0
349,1975-01-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,60022,,,t,0
350,1975-02-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,60258,,,t,0
351,1975-03-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,60813,,,t,0
352,1975-04-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,61299,,,t,0
353,1975-05-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,61699,,,t,0
354,1975-06-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,62395,,,t,0
355,1975-07-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,63413,,,t,0
356,1975-08-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,63947,,,t,0
357,1975-09-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,64331,,,t,0
358,1975-10-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,65465,,,t,0
359,1975-11-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,66745,,,t,0
360,1975-12-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,67342,,,t,0
361,1976-01-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,68399,,,t,0
362,1976-02-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,69372,,,t,0
363,1976-03-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,70065,,,t,0
364,1976-04-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,71104,,,t,0
365,1976-05-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,72275,,,t,0
366,1976-06-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,72996,,,t,0
367,1976-07-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,73776,,,t,0
368,1976-08-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,74720,,,t,0
369,1976-09-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,75294,,,t,0
370,1976-10-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,76152,,,t,0
371,1976-11-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,77222,,,t,0
372,1976-12-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,78522,,,t,0
373,1977-01-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,79739,,,t,0
374,1977-02-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,80671,,,t,0
375,1977-03-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,82112,,,t,0
376,1977-04-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,82775,,,t,0
377,1977-05-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,83889,,,t,0
378,1977-06-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,84190,,,t,0
379,1977-07-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,85201,,,t,0
380,1977-08-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,85313,,,t,0
381,1977-09-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,86576,,,t,0
382,1977-10-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,87115,,,t,0
383,1977-11-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,88214,,,t,0
384,1977-12-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,89788,,,t,0
385,1978-01-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,90111,,,t,0
386,1978-02-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,90482,,,t,0
387,1978-03-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,91957,,,t,0
388,1978-04-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,93339,,,t,0
389,1978-05-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,94409,,,t,0
390,1978-06-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,95066,,,t,0
391,1978-07-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,96800,,,t,0
392,1978-08-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,97505,,,t,0
393,1978-09-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,99211,,,t,0
394,1978-10-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,100632,,,t,0
395,1978-11-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,102542,,,t,0
396,1978-12-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,104539,,,t,0
397,1979-01-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,105517,,,t,0
398,1979-02-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,106741,,,t,0
399,1979-03-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,108361,,,t,0
400,1979-04-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,109000,,,t,0
401,1979-05-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,110794,,,t,0
402,1979-06-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,112644,,,t,0
403,1979-07-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,114986,,,t,0
404,1979-08-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,116463,,,t,0
405,1979-09-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,117556,,,t,0
406,1979-10-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,118112,,,t,0
407,1979-11-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,120300,,,t,0
408,1979-12-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,122172,,,t,0
409,1980-01-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,123775,,,t,0
410,1980-02-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,124172,,,t,0
411,1980-03-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,125705,,,t,0
412,1980-04-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,126970,,,t,0
413,1980-05-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,129712,,,t,0
414,1980-06-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,131083,,,t,0
415,1980-07-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,132946,,,t,0
416,1980-08-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,132659,,,t,0
417,1980-09-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,132333,,,t,0
418,1980-10-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,133996,,,t,0
419,1980-11-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,134298,,,t,0
420,1980-12-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,136155,,,t,0
421,1981-01-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,140861,,,t,0
422,1981-02-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,143909,,,t,0
423,1981-03-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,144638,,,t,0
424,1981-04-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,145470,,,t,0
425,1981-05-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,145088,,,t,0
426,1981-06-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,148372,,,t,0
427,1981-07-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,152998,,,t,0
428,1981-08-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,158238,,,t,0
429,1981-09-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,159308,,,t,0
430,1981-10-01,Canada,2016A000011124,"Total, major assets",Dollars,81,millions,6,v36685,1.1,159426,,,t,0
